,index_angelo,ERCZO ID_angelo,Original Sample Vial Label_angelo,Date Collected,Time Collected_angelo,Site_angelo,Location_angelo,Sample Type_angelo,Sample Type II_angelo,Sample Type III_angelo,Tree tag_angelo,Tree tag 2_angelo,Jasper's tree label_angelo,More text info 1_angelo,More text info 2_angelo,needs attention_angelo,Species (common)_angelo,Species (scientific)_angelo,Well water level (m)_angelo,Depth (m)_angelo,Depth (cm)_angelo,Depth (ft)_angelo,Gravimetric moisture content (g/g)_angelo,Collected by_angelo,Notes_angelo,Exclude?_angelo,dD Instrument_angelo,dO Instrument_angelo,HD run ID_angelo,dD_angelo,GB run ID_angelo,dO_angelo,Sample Vial Location_angelo,VMS Sleeve_angelo,VMS Port_angelo,Adjacent well groundwater depth at time of sampling (m)_angelo,Energetic State_angelo,Date collection started_angelo,Time collection started_angelo,"(obsolete, miscalculated) Gravimetric moisture content (g/g)_angelo","(obsolete, miscalculated) Gravimetric moisture content (g/g).1_angelo",FLAG_angelo,datetime_angelo,index_conger,ERCZO ID_conger,Original Sample Vial Label_conger,Time Collected_conger,Site_conger,Location_conger,Sample Type_conger,Sample Type II_conger,Sample Type III_conger,Tree tag_conger,Tree tag 2_conger,Jasper's tree label_conger,More text info 1_conger,More text info 2_conger,needs attention_conger,Species (common)_conger,Species (scientific)_conger,Well water level (m)_conger,Depth (m)_conger,Depth (cm)_conger,Depth (ft)_conger,Gravimetric moisture content (g/g)_conger,Collected by_conger,Notes_conger,Exclude?_conger,dD Instrument_conger,dO Instrument_conger,HD run ID_conger,dD_conger,GB run ID_conger,dO_conger,Sample Vial Location_conger,VMS Sleeve_conger,VMS Port_conger,Adjacent well groundwater depth at time of sampling (m)_conger,Energetic State_conger,Date collection started_conger,Time collection started_conger,"(obsolete, miscalculated) Gravimetric moisture content (g/g)_conger","(obsolete, miscalculated) Gravimetric moisture content (g/g).1_conger",FLAG_conger,datetime_conger,average_time_delta,average_datetime,average_dD,average_dO,cumRain,cumWYRain,cumSept_1_WYRain,waterYear,Sept_1_waterYear,previousRain,runningWeightedAvg_dD,runningWeightedAvg_dO
115,3097.0,3098.0,A 20181129 A395 1 1140,11/29/18,11:40,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,HD550,-60.8,GB720,-9.21,"Box 13, Bag 156",,,,,,,,,0.0,2018-11-29 11:40:00,3107.0,3108.0,"C 20181129 C395-1,2 1150",11:50,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD550,-54.7,GB720,-8.6,"Box 13, Bag 156",,,,,,,,,0.0,2018-11-29 11:50:00,-1 days +23:55:00.000000000,2018-11-29 11:35:00,-57.75,-8.905000000000001,18948.61139999781,49.73320000000015,55.60060000000019,2019.0,2019.0,0.8381999999983236,-46.579668049795835,-7.096950207469126
118,3106.0,3107.0,A 20181202 A396-1 1355,12/2/18,13:55,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,HD550,-54.2,GB720,-9.42,"Box 13, Bag 156",,,,,,,,,0.0,2018-12-02 13:55:00,3141.0,3142.0,C 20181202 C396-2 1345,13:45,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD550,-49.3,GB720,-9.03,"Box 14, Bag 158",,,,,,,,,0.0,2018-12-02 13:45:00,0 days 00:05:00.000000000,2018-12-02 14:00:00,-51.75,-9.225,18950.00839999781,51.130200000000166,56.997600000000205,2019.0,2019.0,1.396999999997206,-46.68475609756418,-7.140203252032751
135,3139.0,3140.0,A 20181210 A397-1 1030,12/10/18,10:30,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,HD550,-37.4,GB720,-6.79,"Box 14, Bag 158",,,,,,,,,0.0,2018-12-10 10:30:00,3117.0,3118.0,C 20181210 C397-1 1040,10:40,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD550,-34.3,GB720,-6.36,"Box 13, Bag 157",,,,,,,,,0.0,2018-12-10 10:40:00,-1 days +23:55:00.000000000,2018-12-10 10:25:00,-35.849999999999994,-6.575,18952.802399997803,53.92420000000019,59.79160000000023,2019.0,2019.0,2.793999999994412,-46.261523437503186,-7.1181250000002265
133,3133.0,3134.0,A 20181215 A398-2 0920,12/15/18,9:20,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,HD550,-36.0,GB720,-6.19,"Box 14, Bag 158",,,,,,,,,0.0,2018-12-15 09:20:00,3131.0,3132.0,C 20181215 C398-1 0930,9:30,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD550,-31.2,GB720,-5.74,"Box 13, Bag 157",,,,,,,,,0.0,2018-12-15 09:30:00,-1 days +23:55:00.000000000,2018-12-15 09:15:00,-33.6,-5.965,18956.155199997796,57.27700000000022,63.14440000000026,2019.0,2019.0,3.3527999999932945,-45.694589552241986,-7.066492537313662
117,3105.0,3106.0,A 20181219 A399-2 0920,12/19/18,9:20,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,HD550,-29.6,GB720,-5.6,"Box 13, Bag 156",,,,,,,,,0.0,2018-12-19 09:20:00,3137.0,3138.0,C 20181219 C399-1 0930,9:30,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD550,-34.4,GB720,-6.5,"Box 14, Bag 158",,,,,,,,,0.0,2018-12-19 09:30:00,-1 days +23:55:00.000000000,2018-12-19 09:15:00,-32.0,-6.05,18957.552199997794,58.674000000000234,64.54140000000027,2019.0,2019.0,1.396999999997206,-45.44377289377608,-7.047875457875688
129,3125.0,3126.0,A 20181221 A400-1 0930,12/21/18,9:30,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,HD550,-41.8,GB720,-6.94,"Box 13, Bag 157",,,,,,,,,0.0,2018-12-21 09:30:00,3095.0,3096.0,"C 20181221 C400-1,2 0940",9:40,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD550,-40.7,GB720,-6.75,"Box 13, Bag 156",,,,,,,,,0.0,2018-12-21 09:40:00,-1 days +23:55:00.000000000,2018-12-21 09:25:00,-41.25,-6.845000000000001,18958.390399997792,59.51220000000024,65.37960000000025,2019.0,2019.0,0.8381999999983236,-45.39818840580026,-7.0456702898553
125,3116.0,3117.0,A 20181227 A401-2 1120,12/27/18,11:20,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,HD550,-33.1,GB720,-5.62,"Box 13, Bag 157",,,,,,,,,0.0,2018-12-27 11:20:00,3121.0,3122.0,C 20181227 C401-1 1130,11:30,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD550,-29.5,GB720,-5.17,"Box 13, Bag 157",,,,,,,,,0.0,2018-12-27 11:30:00,-1 days +23:55:00.000000000,2018-12-27 11:15:00,-31.3,-5.395,18960.06679999779,61.18860000000026,67.05600000000022,2019.0,2019.0,1.6763999999966472,-45.09822695035777,-7.010549645390302
760,,,,1/1/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-01-01 11:40:00,3103.0,3104.0,C 20190101 C402-1 1140,11:40,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD550,-57.8,GB720,-9.52,"Box 13, Bag 156",,,,,,,,,0.0,2019-01-01 11:40:00,0 days 00:00:00.000000000,2019-01-01 11:40:00,-57.8,-9.52,18973.75739999776,74.8792000000001,80.74660000000002,2019.0,2019.0,13.69059999997262,-46.97854984894492,-7.382039274924595
130,3126.0,3127.0,A 20190106 A402-2 1150,1/6/19,11:50,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,HD550,-61.1,GB720,-9.85,"Box 13, Bag 157",,,,,,,,,0.0,2019-01-06 11:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-01-06 11:50:00,0 days 00:00:00.000000000,2019-01-06 11:50:00,-61.1,-9.85,19094.45819999773,195.5800000000003,201.44740000000039,2019.0,2019.0,120.7007999999696,-54.97391874181504,-8.77936435124608
119,3108.0,3109.0,A 20190107 A403-2 1250,1/7/19,12:50,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,HD550,-116.4,GB720,-15.97,"Box 13, Bag 156",,,,,,,,,0.0,2019-01-07 12:50:00,3120.0,3121.0,C 20190107 C403-1 1300,13:00,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD550,-99.6,GB720,-14.06,"Box 13, Bag 157",,,,,,,,,0.0,2019-01-07 13:00:00,-1 days +23:55:00.000000000,2019-01-07 12:45:00,-108.0,-15.015,19104.51659999771,205.63840000000027,211.50580000000036,2019.0,2019.0,10.058399999979883,-57.363078848564356,-9.06031914893683
116,3100.0,3101.0,A 20190110 A404-2 1120,1/10/19,11:20,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,HD550,-33.4,GB720,-6.25,"Box 13, Bag 156",,,,,,,,,0.0,2019-01-10 11:20:00,3127.0,3128.0,C 20190110 C404-2 1130,11:30,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD550,-31.1,GB720,-6.19,"Box 13, Bag 157",,,,,,,,,0.0,2019-01-10 11:30:00,-1 days +23:55:00.000000000,2019-01-10 11:15:00,-32.25,-6.220000000000001,19172.969599997676,274.0914000000005,279.9588000000005,2019.0,2019.0,68.45299999996496,-51.46968390804669,-8.393769157088393
147,3316.0,3317.0,A 20190115 A405-2 1620,1/15/19,16:20,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,HD553,-71.2,GB723,-9.47,"Box 14, Bag 159",,,,,,,,,0.0,2019-01-15 16:20:00,3318.0,3319.0,C 20190115 C405-2 1630,16:30,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD553,-77.8,GB723,-10.38,"Box 14, Bag 159",,,,,,,,,0.0,2019-01-15 16:30:00,-1 days +23:55:00.000000000,2019-01-15 16:15:00,-74.5,-9.925,19185.54259999765,286.66440000000085,292.5318000000009,2019.0,2019.0,12.572999999974854,-52.4213498622586,-8.45704315886153
143,3312.0,3313.0,A 20190117 A406-1 0830,1/17/19,8:30,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,HD553,-73.4,GB723,-9.91,"Box 14, Bag 159",,,,,,,,,0.0,2019-01-17 08:30:00,3308.0,3309.0,C 20190117 C406-1 0840,8:40,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD553,-71.0,GB723,-10.15,"Box 14, Bag 159",,,,,,,,,0.0,2019-01-17 08:40:00,-1 days +23:55:00.000000000,2019-01-17 08:25:00,-72.2,-10.030000000000001,19269.64199999761,370.76380000000063,376.63120000000066,2019.0,2019.0,84.09939999995913,-56.70435251798676,-8.797661870503859
141,3307.0,3308.0,A 20190120 A407-1 1010,1/20/19,10:10,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,HD553,-28.4,GB723,-5.61,"Box 14, Bag 159",,,,,,,,,0.0,2019-01-20 10:10:00,3311.0,3312.0,C 20190120 C407-1 1020,10:20,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD553,-24.3,GB723,-5.21,"Box 14, Bag 159",,,,,,,,,0.0,2019-01-20 10:20:00,-1 days +23:55:00.000000000,2019-01-20 10:05:00,-26.35,-5.41,19337.815599997473,438.9374000000025,444.80480000000256,2019.0,2019.0,68.17359999986365,-52.17163402693332,-8.291793145655566
145,3314.0,3315.0,A 20190121 A408-2 1115,1/21/19,11:15,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,HD553,-72.3,GB723,-10.08,"Box 14, Bag 159",,,,,,,,,0.0,2019-01-21 11:15:00,3305.0,3306.0,C 20190121 C408-1 1125,11:25,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD553,-71.3,GB723,-10.96,"Box 14, Bag 159",,,,,,,,,0.0,2019-01-21 11:25:00,-1 days +23:55:00.000000000,2019-01-21 11:10:00,-71.8,-10.52,19357.373599997434,458.4954000000032,464.36280000000323,2019.0,2019.0,19.557999999960884,-52.977963615028,-8.383327464789346
144,3313.0,3314.0,A 20190207 A409-1 1330,2/7/19,13:30,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,HD553,-78.9,GB723,-11.47,"Box 14, Bag 159",,,,,,,,,0.0,2019-02-07 13:30:00,3306.0,3307.0,C 20190207 C409-2 1340,13:40,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD553,-79.2,GB723,-11.56,"Box 14, Bag 159",,,,,,,,,0.0,2019-02-07 13:40:00,-1 days +23:55:00.000000000,2019-02-07 13:25:00,-79.05000000000001,-11.515,19442.869999997332,543.9918000000044,549.8592000000045,2019.0,2019.0,85.49639999989813,-56.947139303485905,-8.860089552239263
142,3309.0,3310.0,A A20190210 A410-1 1230 (snow),2/10/19,12:30,Angelo Reserve,Angelo Meadow,Water,Snow,,,,,,,,,,,,,,,,,,,,HD553,-46.8,GB723,-8.58,"Box 14, Bag 159",,,,,,,,,0.0,2019-02-10 12:30:00,3310.0,3311.0,C 20190210 C410-1 1240 snow,12:40,Angelo Reserve,Conger Road,Water,Snow,,,,,,,,,,,,,,,,,,,,HD553,-42.9,GB723,-7.73,"Box 14, Bag 159",,,,,,,,,0.0,2019-02-10 12:40:00,-1 days +23:55:00.000000000,2019-02-10 12:25:00,-44.849999999999994,-8.155000000000001,19485.33879999725,586.4606000000058,592.3280000000059,2019.0,2019.0,42.4687999999187,-56.09664662350052,-8.81051803885338
154,3330.0,3331.0,A 20190214 A412-1 1050,2/14/19,10:50,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,HD553,-50.7,GB723,-6.54,"Box 15, Bag 183",,,,,,,,,0.0,2019-02-14 10:50:00,3325.0,3326.0,C 20190214 C411-2 1440,14:40,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD553,-97.6,GB723,-13.8,"Box 15, Bag 183",,,,,,,,,0.0,2019-02-14 14:40:00,-1 days +22:05:00.000000000,2019-02-14 08:55:00,-74.15,-10.17,19628.112199997227,729.2340000000095,735.1014000000096,2019.0,2019.0,142.7733999999764,-59.547923681262716,-9.070411522634322
152,3328.0,3329.0,A 20190215 A413-2 1430 snow,2/15/19,14:30,Angelo Reserve,Angelo Meadow,Water,Snow,,,,,,,,,,,,,,,,,,,,HD553,-44.6,GB723,-8.65,"Box 15, Bag 183",,,,,,,,,0.0,2019-02-15 14:30:00,3333.0,3334.0,C 20190215 C413-1 1440,14:40,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD553,-39.5,GB723,-7.58,"Box 15, Bag 183",,,,,,,,,0.0,2019-02-15 14:40:00,-1 days +23:55:00.000000000,2019-02-15 14:25:00,-42.05,-8.115,19701.31499999715,802.436800000012,808.3042000000121,2019.0,2019.0,73.20279999992272,-57.98592844974982,-8.985124361158967
151,3327.0,3328.0,A 20190217 A414-2 1350 snow,2/17/19,13:50,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,HD553,-60.8,GB723,-10.02,"Box 15, Bag 183",,,,,,,,,0.0,2019-02-17 13:50:00,3323.0,3324.0,C 20190217 C414-1 1400 snow,14:00,Angelo Reserve,Conger Road,Water,Snow,,,,,,,,,,,,,,,,,,,,HD553,-56.2,GB723,-9.25,"Box 15, Bag 183",,,,,,,,,0.0,2019-02-17 14:00:00,-1 days +23:55:00.000000000,2019-02-17 13:45:00,-58.5,-9.635,19742.386799997068,843.5086000000134,849.3760000000135,2019.0,2019.0,41.07179999991786,-58.01044776119912,-9.016121025308719
150,3324.0,3325.0,A 20190226 A415-1 0815,2/26/19,8:15,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,HD553,-41.8,GB723,-7.35,"Box 15, Bag 183",,,,,,,,,0.0,2019-02-26 08:15:00,3332.0,3333.0,C 20190226 C415-2 0825,8:25,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD553,-40.7,GB723,-7.1,"Box 15, Bag 183",,,,,,,,,0.0,2019-02-26 08:25:00,-1 days +23:55:00.000000000,2019-02-26 08:10:00,-41.25,-7.225,19939.643199996983,1040.7650000000126,1046.6324000000127,2019.0,2019.0,197.25639999991472,-54.88666842661304,-8.682295406547226
153,3329.0,3330.0,A 20190227 A415-2 1145,2/27/19,11:45,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,HD553,-73.3,GB723,-10.38,"Box 15, Bag 183",,,,,,,,,0.0,2019-02-27 11:45:00,3326.0,3327.0,C 20190227 A415-1 1155,11:55,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD553,-77.6,GB723,-10.92,"Box 15, Bag 183",,,,,,,,,0.0,2019-02-27 11:55:00,-1 days +23:55:00.000000000,2019-02-27 11:40:00,-75.44999999999999,-10.65,20091.63679999695,1192.7586000000101,1198.6260000000102,2019.0,2019.0,151.99359999996886,-57.468951985230134,-8.929394044321684
146,3315.0,3316.0,A 20190302 A417-2 1420,3/2/19,14:20,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,HD553,-90.8,GB723,-12.36,"Box 14, Bag 159",,,,,,,,,0.0,2019-03-02 14:20:00,3322.0,3323.0,C 20190302 C417-2 1440,14:40,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD553,-83.2,GB723,-10.71,"Box 14, Bag 159",,,,,,,,,0.0,2019-03-02 14:40:00,-1 days +23:50:00.000000000,2019-03-02 14:10:00,-87.0,-11.535,20116.223999996917,1217.3458000000069,1223.213200000007,2019.0,2019.0,24.587199999965378,-58.05690045249217,-8.981270361991267
149,3320.0,3321.0,A 20190303 A418-2 1140,3/3/19,11:40,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,HD553,-81.3,GB723,-11.23,"Box 14, Bag 159",,,,,,,,,0.0,2019-03-03 11:40:00,3319.0,3320.0,C 20190303 C418-2 1150,11:50,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD553,-81.3,GB723,-11.22,"Box 14, Bag 159",,,,,,,,,0.0,2019-03-03 11:50:00,-1 days +23:55:00.000000000,2019-03-03 11:35:00,-81.3,-11.225000000000001,20126.0029999969,1227.1248000000048,1232.992200000005,2019.0,2019.0,9.77899999998408,-58.239506172842816,-8.998897867564834
148,3317.0,3318.0,A 20190306 A419-1 1520,3/6/19,15:20,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,HD553,-69.0,GB723,-9.89,"Box 14, Bag 159",,,,,,,,,0.0,2019-03-06 15:20:00,3321.0,3322.0,C 20190306 C419-2 1530,15:30,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD553,-68.1,GB723,-9.67,"Box 14, Bag 159",,,,,,,,,0.0,2019-03-06 15:30:00,-1 days +23:55:00.000000000,2019-03-06 15:15:00,-68.55,-9.780000000000001,20172.66279999686,1273.7846000000006,1279.6520000000007,2019.0,2019.0,46.65979999995761,-58.6120402423225,-9.027120294245202
688,7310.0,4720.0,C20190324 C421-2 1000,3/24/19,10:00,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,IMRS,IMRS,579,-40.5,GB747,-6.47,,,,,,,,,,,2019-03-24 10:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-24 10:00:00,0 days 00:00:00.000000000,2019-03-24 10:00:00,-40.5,-6.47,20267.099999996775,1368.2217999999914,1374.0891999999915,2019.0,2019.0,94.43719999991663,-57.37779233871269,-8.852864919355115
691,7311.0,4721.0,A20190325 A422-1 1000,3/25/19,10:00,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,IMRS,IMRS,579,-67.3,GB747,-9.82,,,,,,,,,,,2019-03-25 10:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-25 10:00:00,0 days 00:00:00.000000000,2019-03-25 10:00:00,-67.3,-9.82,20307.054199996786,1408.175999999991,1414.0433999999912,2019.0,2019.0,39.95420000001104,-57.655839702139225,-8.87996668626328
697,7323.0,4733.0,A20190327 A423-1 1600,3/27/19,10:00,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,IMRS,IMRS,579,-49.6,GB747,-7.6,,,,,,,,,,,2019-03-27 10:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-27 10:00:00,0 days 00:00:00.000000000,2019-03-27 10:00:00,-49.6,-7.6,20334.994199996752,1436.1159999999886,1441.9833999999887,2019.0,2019.0,27.93999999996595,-57.50100903325328,-8.855366134922463
695,7321.0,4731.0,A20190328 A424-1 1515,3/28/19,15:15,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,IMRS,IMRS,579,-59.3,GB747,-9.6,,,,,,,,,,,2019-03-28 15:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-28 15:15:00,0 days 00:00:00.000000000,2019-03-28 15:15:00,-59.3,-9.6,20379.41879999674,1480.5405999999869,1486.407999999987,2019.0,2019.0,44.42459999998755,-57.55435471839183,-8.877446848191278
686,7305.0,4715.0,A20190329 A425-1 1000,3/29/19,10:00,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,IMRS,IMRS,579,-41.5,GB747,-6.84,,,,,,,,,,,2019-03-29 10:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-29 10:00:00,0 days 00:00:00.000000000,2019-03-29 10:00:00,-41.5,-6.84,20393.109399996723,1494.2311999999854,1500.0985999999855,2019.0,2019.0,13.690599999983533,-57.408972463503474,-8.858996488634572
701,7331.0,4741.0,A20190403 A426-1 1100,4/3/19,11:00,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,IMRS,IMRS,579,-36.2,GB747,-5.43,,,,,,,,,,,2019-04-03 11:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-04-03 11:00:00,0 days 00:00:00.000000000,2019-04-03 11:00:00,-36.2,-5.43,20401.770799996706,1502.8925999999826,1508.7599999999827,2019.0,2019.0,8.661399999982677,-57.28815692760347,-8.839463432561889
699,7327.0,4737.0,A20190405 A427-1 1150,4/5/19,11:50,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,IMRS,IMRS,579,-61.7,GB747,-9.05,,,,,,,,,,,2019-04-05 11:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-04-05 11:50:00,0 days 00:00:00.000000000,2019-04-05 11:50:00,-61.7,-9.05,20429.71079999668,1530.8325999999804,1536.6999999999805,2019.0,2019.0,27.939999999973224,-57.36776434500505,-8.843262360159112
703,7333.0,4743.0,A20190409 A428-1 1400,4/9/19,14:00,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,IMRS,IMRS,579,-18.8,GB747,-3.98,,,,,,,,,,,2019-04-09 14:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-04-09 14:00:00,0 days 00:00:00.000000000,2019-04-09 14:00:00,-18.8,-3.98,20523.30979999661,1624.4315999999728,1630.298999999973,2019.0,2019.0,93.59899999992922,-55.16932958992979,-8.566047303046064
670,7267.0,4677.0,A20190411 A430-1 1200,4/11/19,12:00,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,IMRS,IMRS,578,-20.5,GB746,-3.74,,,,,,,,,,,2019-04-11 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-04-11 12:00:00,0 days 00:00:00.000000000,2019-04-11 12:00:00,-20.5,-3.74,20523.30979999661,1624.4315999999728,1630.298999999973,2019.0,2019.0,0.0,-55.16932958992979,-8.566047303046064
672,7273.0,4683.0,A20190416 A429-1 1200,4/16/19,12:00,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,IMRS,IMRS,578,-22.9,GB746,-3.77,,,,,,,,,,,2019-04-16 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-04-16 12:00:00,0 days 00:00:00.000000000,2019-04-16 12:00:00,-22.9,-3.77,20539.51499999659,1640.6367999999711,1646.5041999999712,2019.0,2019.0,16.205199999982142,-54.85397641112349,-8.519177759056749
693,7315.0,4725.0,A2019042 A420-1 1450,4/21/19,14:50,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,IMRS,IMRS,579,-81.9,GB747,-11.48,,,,,,,,,,,2019-04-21 14:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-04-21 14:50:00,0 days 00:00:00.000000000,2019-04-21 14:50:00,-81.9,-11.48,20539.51499999659,1640.6367999999711,1646.5041999999712,2019.0,2019.0,0.0,-54.85397641112349,-8.519177759056747
682,7291.0,4701.0,A20190516 A431-1 1500,5/16/19,15:00,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,IMRS,IMRS,579,-111.1,GB747,-14.77,,,,,,,,,,,2019-05-16 15:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-16 15:00:00,0 days 00:00:00.000000000,2019-05-16 15:00:00,-111.1,-14.77,20682.008999996564,1783.130799999968,1788.9981999999682,2019.0,2019.0,142.4939999999733,-59.30478665632805,-9.013812257564563
684,7299.0,4709.0,A20190517 A432-1 1550,5/17/19,15:50,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,IMRS,IMRS,579,-67.2,GB747,-9.09,,,,,,,,,,,2019-05-17 15:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-17 15:50:00,0 days 00:00:00.000000000,2019-05-17 15:50:00,-67.2,-9.09,20720.845599996555,1821.9673999999675,1827.8347999999676,2019.0,2019.0,38.83659999999145,-59.47146871203445,-9.01542071688998
680,7285.0,4695.0,A20190518 A432-1 1320,5/18/19,13:20,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,IMRS,IMRS,578,-87.4,GB746,-11.93,,,,,,,,,,,2019-05-18 13:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-18 13:20:00,0 days 00:00:00.000000000,2019-05-18 13:20:00,-87.4,-11.93,20740.403599996545,1841.5253999999668,1847.3927999999669,2019.0,2019.0,19.55799999998999,-59.765276525403564,-9.046082055906773
