time,rock-temp-a-10-degc,rock-temp-a-1-degc,rock-temp-a-5-degc,rock-temp-a-4-degc,rock-temp-a-6-degc,rock-temp-a-2-degc,rock-temp-a-3-degc,rock-temp-a-7-degc,rock-temp-a-9-degc,rock-temp-a-8-degc
2016-01-01,11.470729166666667,10.65982638888889,11.9425,12.577673611111111,11.784270833333332,12.676875,12.947604166666666,11.538020833333334,11.31670138888889,11.39201388888889
2016-01-02,11.469201388888889,10.596388888888889,11.947743055555556,12.575555555555557,11.785104166666665,12.6425,12.933368055555555,11.540416666666665,11.316458333333333,11.391458333333334
2016-01-03,11.469305555555557,10.527291666666667,11.947222222222223,12.570381944444444,11.786527777777778,12.611458333333333,12.921354166666667,11.54375,11.316493055555556,11.391076388888889
2016-01-04,11.469583333333334,10.461840277777778,11.949270833333335,12.568819444444445,11.78829861111111,12.581145833333332,12.906701388888889,11.542534722222221,11.313993055555555,11.38638888888889
2016-01-05,11.470104166666667,10.365381944444444,11.952256944444445,12.566631944444445,11.788645833333334,12.550243055555555,12.890277777777778,11.545069444444444,11.314201388888888,11.385520833333334
2016-01-06,11.46826388888889,10.233368055555555,11.956458333333334,12.565520833333332,11.790590277777778,12.521006944444444,12.873229166666667,11.548680555555556,11.310416666666667,11.387916666666667
2016-01-07,11.467291666666666,10.120624999999999,11.965798611111111,12.569409722222224,11.792569444444444,12.4775,12.860798611111111,11.548923611111112,11.308854166666666,11.386458333333334
2016-01-08,11.46670138888889,10.088611111111112,11.976319444444446,12.572118055555556,11.797743055555555,12.439895833333333,12.846597222222222,11.553263888888889,11.307361111111112,11.392083333333334
2016-01-09,11.467152777777777,10.071805555555555,11.982152777777777,12.571597222222222,11.802534722222223,12.406631944444445,12.833472222222222,11.556458333333333,11.306979166666666,11.3946875
2016-01-10,11.466006944444445,10.044305555555555,11.981979166666667,12.567291666666668,11.806736111111112,12.371215277777779,12.8184375,11.55829861111111,11.308229166666667,11.393993055555557
2016-01-11,11.468333333333334,10.016145833333333,11.983784722222222,12.564722222222223,11.807083333333333,12.330416666666666,12.806875,11.559791666666667,11.307743055555555,11.393263888888889
2016-01-12,11.467500000000001,10.002395833333333,11.9871875,12.560868055555556,11.81045138888889,12.300625,12.788888888888888,11.560312500000002,11.310208333333334,11.397395833333334
2016-01-13,11.468125,9.952361111111111,11.990381944444444,12.555902777777778,11.812951388888889,12.266840277777778,12.769166666666667,11.561215277777778,11.30892361111111,11.394791666666668
2016-01-14,11.46625,9.912152777777777,11.99576388888889,12.555868055555557,11.814444444444444,12.22236111111111,12.752465277777778,11.564097222222223,11.307222222222222,11.395729166666667
