,index_angelo,ERCZO ID_angelo,Original Sample Vial Label_angelo,Date Collected,Time Collected_angelo,Site_angelo,Location_angelo,Sample Type_angelo,Sample Type II_angelo,Sample Type III_angelo,Tree tag_angelo,Tree tag 2_angelo,Jasper's tree label_angelo,More text info 1_angelo,More text info 2_angelo,needs attention_angelo,Species (common)_angelo,Species (scientific)_angelo,Well water level (m)_angelo,Depth (m)_angelo,Depth (cm)_angelo,Depth (ft)_angelo,Gravimetric moisture content (g/g)_angelo,Collected by_angelo,Notes_angelo,Exclude?_angelo,dD Instrument_angelo,dO Instrument_angelo,HD run ID_angelo,dD_angelo,GB run ID_angelo,dO_angelo,Sample Vial Location_angelo,VMS Sleeve_angelo,VMS Port_angelo,Adjacent well groundwater depth at time of sampling (m)_angelo,Energetic State_angelo,Date collection started_angelo,Time collection started_angelo,"(obsolete, miscalculated) Gravimetric moisture content (g/g)_angelo","(obsolete, miscalculated) Gravimetric moisture content (g/g).1_angelo",FLAG_angelo,datetime_angelo,index_conger,ERCZO ID_conger,Original Sample Vial Label_conger,Time Collected_conger,Site_conger,Location_conger,Sample Type_conger,Sample Type II_conger,Sample Type III_conger,Tree tag_conger,Tree tag 2_conger,Jasper's tree label_conger,More text info 1_conger,More text info 2_conger,needs attention_conger,Species (common)_conger,Species (scientific)_conger,Well water level (m)_conger,Depth (m)_conger,Depth (cm)_conger,Depth (ft)_conger,Gravimetric moisture content (g/g)_conger,Collected by_conger,Notes_conger,Exclude?_conger,dD Instrument_conger,dO Instrument_conger,HD run ID_conger,dD_conger,GB run ID_conger,dO_conger,Sample Vial Location_conger,VMS Sleeve_conger,VMS Port_conger,Adjacent well groundwater depth at time of sampling (m)_conger,Energetic State_conger,Date collection started_conger,Time collection started_conger,"(obsolete, miscalculated) Gravimetric moisture content (g/g)_conger","(obsolete, miscalculated) Gravimetric moisture content (g/g).1_conger",FLAG_conger,datetime_conger,average_time_delta,average_datetime,average_dD,average_dO,cumRain,cumWYRain,cumSept_1_WYRain,waterYear,Sept_1_waterYear,previousRain,runningWeightedAvg_dD,runningWeightedAvg_dO
66,1861.0,1862.0,A 20170122 A343-1 1415,1/22/17,14:15,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,HD505,-62.3,GB680,-9.8,"Box 9, Bag 68",,,,,,,,,0.0,2017-01-22 14:15:00,1857.0,1858.0,C 20170122 C343-2 1425,14:25,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD505,-55.6,GB680,-9.05,"Box 9, Bag 68",,,,,,,,,0.0,2017-01-22 14:25:00,-1 days +23:55:00.000000000,2017-01-22 14:10:00,-58.95,-9.425,16373.602600002569,2007.4000000000808,2007.4000000000808,2017.0,2017.0,37.80000000004111,-46.39901892430373,-7.737695219123587
69,1866.0,1867.0,A 20170123 A344-1 1340,1/23/17,13:40,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,HD505,-54.7,GB680,-9.91,"Box 9, Bag 69",,,,,,,,,0.0,2017-01-23 13:40:00,1872.0,1873.0,C20170123 C344-2 1350,13:50,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD505,-58.5,GB680,-10.27,"Box 9, Bag 69",,,,,,,,,0.0,2017-01-23 13:50:00,-1 days +23:55:00.000000000,2017-01-23 13:35:00,-56.6,-10.09,16389.2026000026,2023.0000000000832,2023.0000000000832,2017.0,2017.0,15.600000000033106,-46.47765862818844,-7.75582921526004
65,1858.0,1859.0,A 20170202 A345-2 1500,2/2/17,15:00,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,HD505,-43.6,GB680,-7.33,"Box 9, Bag 68",,,,,,,,,0.0,2017-02-02 15:00:00,1859.0,1860.0,C 20170202 C345-1 1510,15:10,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD505,-36.0,GB680,-6.51,"Box 9, Bag 68",,,,,,,,,0.0,2017-02-02 15:10:00,-1 days +23:55:00.000000000,2017-02-02 14:55:00,-39.8,-6.92,16415.602600002643,2049.4000000000838,2049.4000000000838,2017.0,2017.0,26.400000000041473,-46.391663414635104,-7.745065365853755
74,1873.0,1874.0,A 20170203 A346-1 1310,2/3/17,13:10,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,HD505,-41.9,GB680,-6.86,"Box 9, Bag 69",,,,,,,,,0.0,2017-02-03 13:10:00,1860.0,1861.0,C 20170203 C346-2 1305,13:05,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD505,-39.4,GB680,-6.73,"Box 9, Bag 68",,,,,,,,,0.0,2017-02-03 13:05:00,0 days 00:02:30.000000000,2017-02-03 13:12:30,-40.65,-6.795,16482.20260000268,2116.00000000008,2116.00000000008,2017.0,2017.0,66.60000000003856,-46.210998771615785,-7.715171029008882
67,1862.0,1863.0,A 20170204 A347-1 1415,2/4/17,14:15,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,HD505,-31.3,GB680,-5.39,"Box 9, Bag 68",,,,,,,,,0.0,2017-02-04 14:15:00,1874.0,1875.0,C 20170204 C-347-2 1425,14:25,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD505,-30.5,GB680,-5.33,"Box 9, Bag 69",,,,,,,,,0.0,2017-02-04 14:25:00,-1 days +23:55:00.000000000,2017-02-04 14:10:00,-30.9,-5.359999999999999,16541.40260000278,2175.2000000000658,2175.2000000000658,2017.0,2017.0,59.20000000009895,-45.79441125103458,-7.651090633330296
81,2043.0,2044.0,A 20170207 A348-1 1110,2/7/17,11:10,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,HD513,-38.4,GB685,-6.1,"Box 10, Bag 86",,,,,,,,,0.0,2017-02-07 11:10:00,2044.0,2045.0,C 20170207 C348-1 1120,11:20,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD513,-38.1,GB685,-5.99,"Box 10, Bag 86",,,,,,,,,0.0,2017-02-07 11:20:00,-1 days +23:55:00.000000000,2017-02-07 11:05:00,-38.25,-6.045,16731.402600002908,2365.2000000000517,2365.2000000000517,2017.0,2017.0,190.00000000012733,-45.18851128582341,-7.522103728125815
82,2046.0,2047.0,A 20170209 A349-1 1100,2/9/17,11:00,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,HD513,-66.4,GB685,-9.51,"Box 10, Bag 86",,,,,,,,,0.0,2017-02-09 11:00:00,2047.0,2048.0,C 20170209 C349-1 1110,11:10,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD513,-74.1,GB685,-10.51,"Box 10, Bag 86",,,,,,,,,0.0,2017-02-09 11:10:00,-1 days +23:55:00.000000000,2017-02-09 10:55:00,-70.25,-10.01,16860.802600003004,2494.600000000042,2494.600000000042,2017.0,2017.0,129.40000000009604,-46.48818932350164,-7.651124959923085
92,2064.0,2065.0,A 20170211 A350-1 1330,2/11/17,13:30,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,HD513,-55.0,GB685,-8.08,"Box 10, Box 88",,,,,,,,,0.0,2017-02-11 13:30:00,2049.0,2050.0,C 20170211 C350-1 1340,13:40,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD513,-52.1,GB685,-7.68,"Box 10, Box 87",,,,,,,,,0.0,2017-02-11 13:40:00,-1 days +23:55:00.000000000,2017-02-11 13:25:00,-53.55,-7.88,16895.80260000304,2529.600000000036,2529.600000000036,2017.0,2017.0,35.00000000003638,-46.585874634416804,-7.654290965141129
70,1868.0,1869.0,"A 20170219 A352-1,2 1310",2/17/17,13:10,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,HD505,-77.4,GB680,-11.2,"Box 9, Bag 69",,,,,,,,,0.0,2017-02-17 13:10:00,2059.0,2060.0,C 20170217 C351-1 1325,13:25,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD513,-48.0,GB685,-7.35,"Box 10, Box 88",,,,,,,,,0.0,2017-02-17 13:25:00,-1 days +23:52:30.000000000,2017-02-17 13:02:30,-62.7,-9.274999999999999,17009.002600003103,2642.800000000029,2642.800000000029,2017.0,2017.0,113.20000000006257,-47.27594007717379,-7.723695619278226
708,,,,2/19/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-02-19 13:00:00,1865.0,1866.0,"C 20170219 C352-1,2 1300",13:00,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD505,-68.6,GB680,-10.37,"Box 9, Bag 68",,,,,,,,,0.0,2017-02-19 13:00:00,0 days 00:00:00.000000000,2017-02-19 13:00:00,-68.6,-10.37,17040.002600003198,2673.8000000000156,2673.8000000000156,2017.0,2017.0,31.000000000094587,-47.523115465152095,-7.754369952138894
68,1864.0,1865.0,A 20170221 A353-2 1120,2/21/17,11:20,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,HD505,-43.1,GB680,-7.27,"Box 9, Bag 68",,,,,,,,,0.0,2017-02-21 11:20:00,1863.0,1864.0,C 20170221 C353-1 1130,11:30,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD505,-43.8,GB680,-7.45,"Box 9, Bag 68",,,,,,,,,0.0,2017-02-21 11:30:00,-1 days +23:55:00.000000000,2017-02-21 11:15:00,-43.45,-7.359999999999999,17160.60260000329,2794.400000000007,2794.400000000007,2017.0,2017.0,120.60000000009313,-47.347366726297935,-7.737353488372183
84,2050.0,2051.0,A 20170302 A354-1 1230,3/2/17,12:30,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,HD513,-46.2,GB685,-8.48,"Box 10, Box 87",,,,,,,,,0.0,2017-03-02 12:30:00,1877.0,1878.0,"C20170302 C354-1,2 1220",12:20,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD505,-39.3,GB680,-7.41,"Box 9, Bag 70",,,,,,,,,0.0,2017-03-02 12:20:00,0 days 00:05:00.000000000,2017-03-02 12:35:00,-42.75,-7.945,17182.602600003338,2816.4,2816.4,2017.0,2017.0,22.000000000047294,-47.311462548811704,-7.738975150869812
64,1856.0,1857.0,A 20170307 A355-2 1115,3/7/17,11:15,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,HD505,-38.0,GB680,-7.45,"Box 9, Bag 68",,,,,,,,,0.0,2017-03-07 11:15:00,1867.0,1868.0,C 20170307 C355-2 1125,11:25,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD505,-30.2,GB680,-6.13,"Box 9, Bag 69",,,,,,,,,0.0,2017-03-07 11:25:00,-1 days +23:55:00.000000000,2017-03-07 11:10:00,-34.1,-6.79,17288.202600003504,2921.999999999977,2921.999999999977,2017.0,2017.0,105.60000000016589,-46.834103195785055,-7.704686580442132
108,2755.0,2756.0,A 20170403 A356-1 1345,4/3/17,13:45,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,HD533,-38.4,GB705,-5.66,"Box 12, Bag 135",,,,,,,,,0.0,2017-04-03 13:45:00,2738.0,2739.0,C 20170403 C356-1 1355,13:55,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD533,-15.6,GB705,-1.57,"Box 11, Bag 133",,,,,,,,,0.0,2017-04-03 13:55:00,-1 days +23:55:00.000000000,2017-04-03 13:40:00,-27.0,-3.615,17469.802600003735,3103.599999999943,3103.599999999943,2017.0,2017.0,181.60000000023138,-45.673780684234124,-7.4654342503704
100,2743.0,2744.0,A 20170407 A357-1 1035,4/7/17,10:35,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,HD533,-58.7,GB705,-7.97,"Box 12, Bag 134",,,,,,,,,0.0,2017-04-07 10:35:00,2764.0,2765.0,C 20170407 C357-1 1045,10:45,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD533,-54.6,GB705,-7.82,"Box 12, Bag 135",,,,,,,,,0.0,2017-04-07 10:45:00,-1 days +23:55:00.000000000,2017-04-07 10:30:00,-56.650000000000006,-7.895,17510.402600003796,3144.1999999999375,3144.1999999999375,2017.0,2017.0,40.60000000006039,-45.81548588145506,-7.470980030526523
113,2762.0,2763.0,A 20170408 A358-1 1150,4/8/17,11:50,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,HD533,-57.2,GB705,-8.81,"Box 12, Bag 135",,,,,,,,,0.0,2017-04-08 11:50:00,2759.0,2760.0,C 20170408 C358-1 1200,12:00,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD533,-48.6,GB705,-8.15,"Box 12, Bag 135",,,,,,,,,0.0,2017-04-08 12:00:00,-1 days +23:55:00.000000000,2017-04-08 11:45:00,-52.900000000000006,-8.48,17544.802600003844,3178.59999999993,3178.59999999993,2017.0,2017.0,34.40000000004875,-45.89214267740313,-7.481897961751331
103,2748.0,2749.0,A 20170412 A359-1 1110,4/12/17,11:10,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,HD533,-35.1,GB705,-5.87,"Box 12, Bag 134",,,,,,,,,0.0,2017-04-12 11:10:00,2724.0,2725.0,C 20170412 C359-1 1120,11:20,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD533,-32.6,GB705,-5.56,"Box 11, Bag 132",,,,,,,,,0.0,2017-04-12 11:20:00,-1 days +23:55:00.000000000,2017-04-12 11:05:00,-33.85,-5.715,17576.80260000391,3210.5999999999194,3210.5999999999194,2017.0,2017.0,32.000000000065484,-45.77214125560524,-7.464290607872372
110,2756.0,2757.0,A 20170511 A360-1 1530,5/11/17,15:30,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,HD533,-30.8,GB705,-5.06,"Box 12, Bag 135",,,,,,,,,0.0,2017-05-11 15:30:00,2758.0,2759.0,C 20170511 C360-1 1520,15:20,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD533,-29.1,GB705,-4.95,"Box 12, Bag 135",,,,,,,,,0.0,2017-05-11 15:20:00,0 days 00:05:00.000000000,2017-05-11 15:35:00,-29.950000000000003,-5.005,17714.802600004085,3348.599999999892,3348.599999999892,2017.0,2017.0,138.00000000017462,-45.12020781082006,-7.362958318404279
710,,,,9/20/17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-20 12:40:00,2723.0,2724.0,C 20170920 C361-3 1240,12:40,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD533,-34.5,GB705,-4.44,"Box 11, Bag 132",,,,,,,,,0.0,2017-09-20 12:40:00,0 days 00:00:00.000000000,2017-09-20 12:40:00,-34.5,-4.44,17752.60260000419,3386.399999999877,10.2,2017.0,2018.0,37.800000000104774,-45.0016829052252,-7.330337171538056
96,2729.0,2730.0,A 20171023 A362-2 1150,10/23/17,11:50,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,HD533,-34.7,GB705,-5.95,"Box 11, Bag 133",,,,,,,,,0.0,2017-10-23 11:50:00,2734.0,2735.0,C 20171023 A362-1 1200,12:00,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD533,-36.4,GB705,-5.99,"Box 11, Bag 133",,,,,,,,,0.0,2017-10-23 12:00:00,-1 days +23:55:00.000000000,2017-10-23 11:45:00,-35.55,-5.970000000000001,17798.60260000425,45.800000000000104,56.20000000000012,2018.0,2018.0,46.000000000061846,-35.55,-5.970000000000001
98,2732.0,2733.0,A 20171107 A363-1 1340,11/7/17,13:40,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,HD533,-20.7,GB705,-4.06,"Box 11, Bag 133",,,,,,,,,0.0,2017-11-07 13:40:00,2754.0,2755.0,C 20171107 C363-1 1350,13:50,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD533,-16.4,GB705,-3.51,"Box 12, Bag 135",,,,,,,,,0.0,2017-11-07 13:50:00,-1 days +23:55:00.000000000,2017-11-07 13:35:00,-18.549999999999997,-3.7849999999999997,17828.80260000434,76.00000000000037,86.40000000000046,2018.0,2018.0,30.20000000008804,-28.812467191594656,-5.1040288713902555
94,2726.0,2727.0,A 20171109 A364-2 0945,11/9/17,9:45,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,HD533,-36.7,GB705,-5.97,"Box 11, Bag 132",,,,,,,,,0.0,2017-11-09 09:45:00,2736.0,2737.0,C 20171109 C364-1 0955,9:55,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD533,-36.0,GB705,-5.69,"Box 11, Bag 133",,,,,,,,,0.0,2017-11-09 09:55:00,-1 days +23:55:00.000000000,2017-11-09 09:40:00,-36.35,-5.83,17878.602600004375,125.80000000000051,136.20000000000044,2018.0,2018.0,49.80000000003565,-31.79158730158118,-5.390960317459604
111,2757.0,2758.0,A 20171110 A365-2 1230,11/10/17,12:30,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,HD533,-33.6,GB705,-5.99,"Box 12, Bag 135",,,,,,,,,0.0,2017-11-10 12:30:00,2733.0,2734.0,C 20171110 C365-2 1240,12:40,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD533,-32.2,GB705,-5.41,"Box 11, Bag 133",,,,,,,,,0.0,2017-11-10 12:40:00,-1 days +23:55:00.000000000,2017-11-10 12:25:00,-32.900000000000006,-5.7,17923.6026000044,170.8000000000003,181.2000000000002,2018.0,2018.0,45.000000000025466,-32.08327485379647,-5.4722865497070226
99,2737.0,2738.0,A 20171113 A366-1 1020,11/13/17,10:20,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,HD533,-31.9,GB705,-5.13,"Box 11, Bag 133",,,,,,,,,0.0,2017-11-13 10:20:00,2735.0,2736.0,C 20171113 C366-1 1030,10:30,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD533,-29.2,GB705,-4.96,"Box 11, Bag 133",,,,,,,,,0.0,2017-11-13 10:30:00,-1 days +23:55:00.000000000,2017-11-13 10:15:00,-30.549999999999997,-5.045,17954.00260000444,201.19999999999985,211.59999999999974,2018.0,2018.0,30.400000000041473,-31.851837140015846,-5.40779046673237
104,2749.0,2750.0,A 20171116 A367-2 1555,11/16/17,15:55,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,HD533,-55.0,GB705,-8.17,"Box 12, Bag 135",,,,,,,,,0.0,2017-11-16 15:55:00,2742.0,2743.0,C 20171116 A367-2 1605,16:05,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD533,-49.5,GB705,-7.19,"Box 12, Bag 134",,,,,,,,,0.0,2017-11-16 16:05:00,-1 days +23:55:00.000000000,2017-11-16 15:50:00,-52.25,-7.68,18026.602600004568,273.7999999999984,284.1999999999985,2018.0,2018.0,72.60000000012587,-37.256605839415016,-6.009843065693277
95,2728.0,2729.0,A 20171119 A368-1 1620,11/19/17,16:20,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,HD533,-28.1,GB705,-5.98,"Box 11, Bag 132",,,,,,,,,0.0,2017-11-19 16:20:00,2725.0,2726.0,C 20171119 C368-1 1630,16:30,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD533,-18.9,GB705,-5.09,"Box 11, Bag 132",,,,,,,,,0.0,2017-11-19 16:30:00,-1 days +23:55:00.000000000,2017-11-19 16:15:00,-23.5,-5.535,18038.60260000459,285.79999999999814,296.19999999999817,2018.0,2018.0,12.000000000021828,-36.67940559440436,-5.989919580419424
93,2721.0,2722.0,A 20171120 A369-1 1415,11/20/17,14:15,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,HD533,-46.8,GB705,-6.48,"Box 11, Bag 132",,,,,,,,,0.0,2017-11-20 14:15:00,2722.0,2723.0,C 20171120 C369-2 1425,14:25,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD533,-47.5,GB705,-6.24,"Box 11, Bag 132",,,,,,,,,0.0,2017-11-20 14:25:00,-1 days +23:55:00.000000000,2017-11-20 14:10:00,-47.15,-6.36,18123.402600004643,370.59999999999724,380.9999999999973,2018.0,2018.0,84.80000000005384,-39.07397518877864,-6.074555016181058
112,2761.0,2762.0,A 20171201 A370-2 1450,12/1/17,14:50,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,HD533,-43.0,GB705,-6.19,"Box 12, Bag 135",,,,,,,,,0.0,2017-12-01 14:50:00,2727.0,2728.0,C 20171201 C370-2 1500,15:00,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD533,-40.1,GB705,-5.98,"Box 11, Bag 132",,,,,,,,,0.0,2017-12-01 15:00:00,-1 days +23:55:00.000000000,2017-12-01 14:45:00,-41.55,-6.085000000000001,18213.20260000474,460.39999999999566,470.7999999999958,2018.0,2018.0,89.8000000000975,-39.556708640901206,-6.076591402518317
101,2744.0,2745.0,A 20171205 A371-1 1130,12/5/17,11:30,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,HD533,-49.0,GB705,-7.74,"Box 12, Bag 134",,,,,,,,,0.0,2017-12-05 11:30:00,2740.0,2741.0,C 20171205 C371-2 1140,11:40,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD533,-42.5,GB705,-6.42,"Box 12, Bag 134",,,,,,,,,0.0,2017-12-05 11:40:00,-1 days +23:55:00.000000000,2017-12-05 11:25:00,-45.75,-7.08,18227.402600004774,474.59999999999513,484.99999999999517,2018.0,2018.0,14.20000000003347,-39.741933445659626,-6.106600673967887
114,2763.0,2764.0,A 20171223 A372-2 1030,12/23/17,10:30,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,HD533,-35.6,GB705,-5.77,"Box 12, Bag 135",,,,,,,,,0.0,2017-12-23 10:30:00,2753.0,2754.0,C 20171223 C372-1 1040,10:40,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD533,-37.2,GB705,-6.04,"Box 12, Bag 135",,,,,,,,,0.0,2017-12-23 10:40:00,-1 days +23:55:00.000000000,2017-12-23 10:25:00,-36.400000000000006,-5.904999999999999,18248.0026000048,495.1999999999948,505.5999999999949,2018.0,2018.0,20.60000000002401,-39.60296729915058,-6.098217601937733
105,2750.0,2751.0,A 20180106 A373-2 1315,1/6/18,13:15,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,HD533,-43.8,GB705,-6.19,"Box 12, Bag 135",,,,,,,,,0.0,2018-01-06 13:15:00,2731.0,2732.0,C 20180106 C373-1 1325,13:25,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD533,-43.0,GB705,-5.85,"Box 11, Bag 133",,,,,,,,,0.0,2018-01-06 13:25:00,-1 days +23:55:00.000000000,2018-01-06 13:10:00,-43.4,-6.02,18283.602600004877,530.7999999999946,541.1999999999954,2018.0,2018.0,35.60000000007858,-39.85753295668422,-6.092973634651507
106,2751.0,2752.0,A 20180111 A374-1 1305,1/11/18,13:05,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,HD533,-110.2,GB705,-13.06,"Box 12, Bag 135",,,,,,,,,0.0,2018-01-11 13:05:00,2760.0,2761.0,C 20180111 C374-2 1325,13:25,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD533,-111.3,GB705,-14.81,"Box 12, Bag 135",,,,,,,,,0.0,2018-01-11 13:25:00,-1 days +23:50:00.000000000,2018-01-11 12:55:00,-110.75,-13.935,18360.202600005057,607.4000000000002,617.8000000000008,2018.0,2018.0,76.60000000018044,-48.7949308755832,-7.0816161948658785
107,2752.0,2753.0,A 20180117 A375-1 120,1/17/18,13:20,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,HD533,-53.3,GB705,-6.76,"Box 12, Bag 135",,,,,,,,,0.0,2018-01-17 13:20:00,2746.0,2747.0,C 20180117 C375-2 1210,12:10,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD533,-42.1,GB705,-6.17,"Box 12, Bag 134",,,,,,,,,0.0,2018-01-17 12:10:00,0 days 00:35:00.000000000,2018-01-17 13:55:00,-47.7,-6.465,18400.60260000512,647.800000000003,658.2000000000037,2018.0,2018.0,40.4000000000633,-48.726666666673374,-7.043172839506951
102,2745.0,2746.0,A 20180120 A376-2 1300,1/20/18,13:00,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,HD533,-25.1,GB705,-4.57,"Box 12, Bag 134",,,,,,,,,0.0,2018-01-20 13:00:00,2741.0,2742.0,C 20180120 C376-1 1310,13:10,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD533,-21.7,GB705,-3.52,"Box 12, Bag 134",,,,,,,,,0.0,2018-01-20 13:10:00,-1 days +23:55:00.000000000,2018-01-20 12:55:00,-23.4,-4.045,18452.602600005263,699.8000000000087,710.2000000000091,2018.0,2018.0,52.00000000014188,-46.84525714286111,-6.820451428571883
97,2730.0,2731.0,A 20180122 A377-2 1205,1/22/18,12:05,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,HD533,-65.2,GB705,-9.77,"Box 11, Bag 133",,,,,,,,,0.0,2018-01-22 12:05:00,2747.0,2748.0,C 20180122 C377-2 1215,12:15,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD533,-63.0,GB705,-9.58,"Box 12, Bag 134",,,,,,,,,0.0,2018-01-22 12:15:00,-1 days +23:55:00.000000000,2018-01-22 12:00:00,-64.1,-9.675,18560.20260000525,807.4000000000087,817.8000000000093,2018.0,2018.0,107.59999999998763,-49.144180287271084,-7.200775136205892
132,3130.0,3131.0,A 20180130 A378-1 1330,1/30/18,13:30,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,HD550,-50.5,GB720,-8.89,"Box 13, Bag 157",,,,,,,,,0.0,2018-01-30 13:30:00,3104.0,3105.0,C 20180130 C378-1 1340,13:40,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD550,-49.0,GB720,-8.72,"Box 13, Bag 156",,,,,,,,,0.0,2018-01-30 13:40:00,-1 days +23:55:00.000000000,2018-01-30 13:25:00,-49.75,-8.805,18658.8026000054,906.0000000000133,916.4000000000136,2018.0,2018.0,98.60000000015134,-49.21009710880615,-7.375324431692683
